emp_no,first_name,last_name,to_date,from_date,title
257469,Anyuan,Hanratty,9999-01-01,1988-01-06,Staff
257484,Shaowei,Nicolson,9999-01-01,1986-12-07,Senior Staff
257484,Shaowei,Nicolson,9999-01-01,1986-12-07,Staff
258028,Mountaz,Reinhart,9999-01-01,2000-01-21,Engineer
258124,Mariusz,Zolotykh,9999-01-01,1990-07-28,Senior Staff
258470,Weiwu,Butner,9999-01-01,1995-02-14,Staff
258643,Przemyslawa,Esposito,9999-01-01,1992-02-27,Engineer
258643,Przemyslawa,Esposito,9999-01-01,1992-02-27,Senior Engineer
259042,Xiaoqiang,Farrow,9999-01-01,1997-01-01,Staff
259237,Palash,Gammage,9999-01-01,1987-10-23,Senior Staff
259237,Palash,Gammage,9999-01-01,1987-10-23,Staff
259273,Xiahua,Gomatam,9999-01-01,1989-12-01,Senior Engineer
259611,Shuichi,Marrakchi,9999-01-01,1990-08-21,Senior Staff
259619,Conal,Magliocco,9999-01-01,1992-05-09,Senior Staff
259718,Stepehn,Bouloucos,9999-01-01,1991-09-17,Senior Staff
259718,Stepehn,Bouloucos,9999-01-01,1991-09-17,Staff
260153,Mingdong,Baar,9999-01-01,1991-10-14,Technique Leader
260249,Vugranam,Beausoleil,9999-01-01,1998-05-14,Staff
260361,Reinhold,Rahier,9999-01-01,1995-06-06,Engineer
260399,Hatem,Birsak,9999-01-01,1989-04-10,Senior Staff
260399,Hatem,Birsak,9999-01-01,1989-04-10,Staff
260408,Sasan,Brookner,9999-01-01,1996-09-03,Senior Staff
260408,Sasan,Brookner,9999-01-01,1996-09-03,Staff
260501,Dzung,Pargas,9999-01-01,1990-05-17,Technique Leader
261184,Masako,Kornatzky,9999-01-01,1987-08-29,Senior Engineer
261631,Jianhua,Huttel,9999-01-01,1998-02-23,Engineer
261662,Berni,Assaf,9999-01-01,1989-09-08,Senior Staff
261737,Mark,Lindqvist,9999-01-01,1990-11-22,Engineer
261737,Mark,Lindqvist,9999-01-01,1990-11-22,Senior Engineer
261986,Gila,Ramsak,9999-01-01,1997-05-13,Senior Engineer
261990,Volkmar,Czaja,9999-01-01,1992-04-01,Senior Staff
261990,Volkmar,Czaja,9999-01-01,1992-04-01,Staff
262208,Mrinalini,Holburn,9999-01-01,1987-04-20,Senior Staff
262210,Chinho,Bottner,9999-01-01,1985-07-29,Assistant Engineer
262210,Chinho,Bottner,9999-01-01,1985-07-29,Engineer
262210,Chinho,Bottner,9999-01-01,1985-07-29,Senior Engineer
262328,Mayuko,Vural,9999-01-01,1997-12-24,Staff
262439,Lorien,Lagarias,9999-01-01,1985-10-10,Senior Staff
262439,Lorien,Lagarias,9999-01-01,1985-10-10,Staff
262636,Tamiya,Reutenauer,9999-01-01,1985-06-02,Senior Engineer
262752,Pramod,Bierman,9999-01-01,1997-12-12,Engineer
262928,Piyush,Gill,9999-01-01,1990-08-31,Engineer
262928,Piyush,Gill,9999-01-01,1990-08-31,Senior Engineer
263012,Hideo,Buchter,9999-01-01,1999-05-01,Staff
263186,Danny,Lowrie,9999-01-01,1995-09-13,Technique Leader
263370,Shakhar,Ranze,9999-01-01,1999-05-29,Staff
263439,Atreye,Kabayashi,9999-01-01,1986-12-15,Senior Engineer
263645,Mingsen,Lally,9999-01-01,1990-12-04,Senior Engineer
263649,Mechthild,Zongker,9999-01-01,1993-07-26,Senior Staff
263926,Fusako,Schwartzbauer,9999-01-01,1985-04-07,Senior Staff
263926,Fusako,Schwartzbauer,9999-01-01,1985-04-07,Staff
264030,Zdislav,Solares,9999-01-01,1990-12-14,Assistant Engineer
264030,Zdislav,Solares,9999-01-01,1990-12-14,Engineer
264167,Baoqiu,Tomescu,9999-01-01,1996-05-01,Senior Engineer
264322,Leandro,Swist,9999-01-01,1991-01-06,Senior Staff
264322,Leandro,Swist,9999-01-01,1991-01-06,Staff
264626,Noritoshi,Bakhtari,9999-01-01,1993-02-03,Senior Staff
264626,Noritoshi,Bakhtari,9999-01-01,1993-02-03,Staff
264939,Bogdan,Bahi,9999-01-01,1985-02-09,Engineer
264939,Bogdan,Bahi,9999-01-01,1985-02-09,Senior Engineer
265039,Navid,Staudhammer,9999-01-01,1992-10-18,Senior Staff
265039,Navid,Staudhammer,9999-01-01,1992-10-18,Staff
265521,Kensei,Salverda,9999-01-01,1993-05-25,Engineer
265521,Kensei,Salverda,9999-01-01,1993-05-25,Senior Engineer
265558,Susuma,Kleiser,9999-01-01,1987-08-02,Senior Staff
265558,Susuma,Kleiser,9999-01-01,1987-08-02,Staff
265794,Miquel,Halloran,9999-01-01,1994-01-14,Senior Staff
265794,Miquel,Halloran,9999-01-01,1994-01-14,Staff
265875,Fan,Marsiglia,9999-01-01,1989-09-03,Engineer
265875,Fan,Marsiglia,9999-01-01,1989-09-03,Senior Engineer
266206,Zsolt,Anily,9999-01-01,1985-08-19,Senior Staff
266206,Zsolt,Anily,9999-01-01,1985-08-19,Staff
266249,Sumant,Nishimukai,9999-01-01,1991-03-28,Senior Staff
266310,Zvonko,Serdy,9999-01-01,1987-06-24,Senior Staff
266310,Zvonko,Serdy,9999-01-01,1987-06-24,Staff
266644,Anwar,Gubsky,9999-01-01,1993-08-09,Senior Staff
266644,Anwar,Gubsky,9999-01-01,1993-08-09,Staff
266862,Mart,Plumb,9999-01-01,1986-04-21,Senior Staff
266881,Mokhtar,Sabnani,9999-01-01,1990-08-28,Senior Staff
266881,Mokhtar,Sabnani,9999-01-01,1990-08-28,Staff
267059,Moie,Tempesti,9999-01-01,1991-06-29,Senior Staff
267059,Moie,Tempesti,9999-01-01,1991-06-29,Staff
267227,Susuma,Tagansky,9999-01-01,1995-01-22,Engineer
267227,Susuma,Tagansky,9999-01-01,1995-01-22,Senior Engineer
267304,Jordanka,Axelband,9999-01-01,1994-06-27,Senior Staff
267667,Irena,Kaiserswerth,9999-01-01,1987-09-05,Senior Staff
267667,Irena,Kaiserswerth,9999-01-01,1987-09-05,Staff
268043,Narain,Mikschl,9999-01-01,1997-11-02,Engineer
268191,LiMin,Teitelbaum,9999-01-01,1990-11-01,Engineer
268191,LiMin,Teitelbaum,9999-01-01,1990-11-01,Senior Engineer
269728,Naftali,Kragelund,9999-01-01,1987-05-16,Senior Staff
269728,Naftali,Kragelund,9999-01-01,1987-05-16,Staff
270084,Ulises,Frolund,9999-01-01,1986-07-26,Senior Staff
270084,Ulises,Frolund,9999-01-01,1986-07-26,Staff
270716,Shunichi,Baer,9999-01-01,1998-02-04,Staff
270794,Dannz,Zhang,9999-01-01,1991-06-26,Senior Staff
271106,Taisook,Kampfer,9999-01-01,1997-11-30,Engineer
271219,Odoardo,Tyugu,9999-01-01,1994-11-07,Engineer
272141,Tsutomu,Neiman,9999-01-01,1986-05-05,Senior Staff
272141,Tsutomu,Neiman,9999-01-01,1986-05-05,Staff
272285,Gully,Mitchem,9999-01-01,1986-01-22,Senior Staff
272285,Gully,Mitchem,9999-01-01,1986-01-22,Staff
272316,Surveyors,Muhling,9999-01-01,1999-07-19,Engineer
272452,Mitsuyuki,Isard,9999-01-01,1996-08-17,Engineer
272599,Holgard,Hegner,9999-01-01,1993-07-15,Senior Staff
272599,Holgard,Hegner,9999-01-01,1993-07-15,Staff
272860,Minghong,Candan,9999-01-01,1994-02-10,Assistant Engineer
273159,Divine,Hofmeyr,9999-01-01,1989-04-14,Technique Leader
273286,Brigham,Asmuth,9999-01-01,1989-01-23,Engineer
273286,Brigham,Asmuth,9999-01-01,1989-01-23,Senior Engineer
273396,Wayne,Baba,9999-01-01,1998-03-07,Engineer
273806,Hongzhu,Beetstra,9999-01-01,1991-01-24,Senior Staff
273806,Hongzhu,Beetstra,9999-01-01,1991-01-24,Staff
273858,Gunilla,Matzen,9999-01-01,1990-12-28,Senior Staff
273858,Gunilla,Matzen,9999-01-01,1990-12-28,Staff
274071,Mingsen,Weiland,9999-01-01,1995-10-12,Staff
274271,Prodip,Ritcey,9999-01-01,1986-09-10,Senior Staff
274271,Prodip,Ritcey,9999-01-01,1986-09-10,Staff
274369,Ranga,Waymire,9999-01-01,1997-01-27,Senior Staff
274813,Yefim,Pettey,9999-01-01,1993-08-07,Senior Staff
274813,Yefim,Pettey,9999-01-01,1993-08-07,Staff
275158,Satyanarayana,Brandsma,9999-01-01,1999-12-08,Engineer
275263,Vojin,Laventhal,9999-01-01,1991-10-18,Engineer
275263,Vojin,Laventhal,9999-01-01,1991-10-18,Senior Engineer
275444,Limsoon,Leppanen,9999-01-01,1993-01-21,Engineer
275444,Limsoon,Leppanen,9999-01-01,1993-01-21,Senior Engineer
275495,Shen,Yamaashi,9999-01-01,1995-02-19,Staff
275801,Ayakannu,Heinisuo,9999-01-01,1986-06-28,Senior Staff
275881,Jiann,Munro,9999-01-01,1988-05-18,Senior Engineer
275994,Uma,Prampolini,9999-01-01,1991-02-21,Engineer
275994,Uma,Prampolini,9999-01-01,1991-02-21,Senior Engineer
276027,Holgard,Stavenow,9999-01-01,1986-02-28,Senior Staff
276027,Holgard,Stavenow,9999-01-01,1986-02-28,Staff
276184,Mari,Swick,9999-01-01,1991-04-08,Senior Staff
276186,Sajjad,Vecchi,9999-01-01,1993-06-02,Senior Staff
276186,Sajjad,Vecchi,9999-01-01,1993-06-02,Staff
276189,Isaac,Klerer,9999-01-01,1995-03-19,Senior Staff
276189,Isaac,Klerer,9999-01-01,1995-03-19,Staff
276445,Atilio,Randi,9999-01-01,1988-07-02,Engineer
276445,Atilio,Randi,9999-01-01,1988-07-02,Senior Engineer
276472,Hideyuki,Flanders,9999-01-01,1988-11-10,Engineer
276472,Hideyuki,Flanders,9999-01-01,1988-11-10,Senior Engineer
276563,Gift,Solares,9999-01-01,1995-08-01,Senior Staff
276868,Alois,Sanella,9999-01-01,1998-03-13,Staff
277316,Vitali,Rothenberg,9999-01-01,1989-10-04,Senior Staff
277316,Vitali,Rothenberg,9999-01-01,1989-10-04,Staff
277362,Uzi,Kugler,9999-01-01,1991-01-12,Senior Staff
277420,Rayond,Schach,9999-01-01,1995-04-22,Engineer
277420,Rayond,Schach,9999-01-01,1995-04-22,Senior Engineer
277777,Herbert,Itzigehl,9999-01-01,1990-07-04,Senior Engineer
277829,Michaela,Fandrianto,9999-01-01,1986-06-02,Senior Engineer
278239,Boaz,Bottner,9999-01-01,1994-02-06,Staff
278386,Caolyn,Poujol,9999-01-01,1995-12-03,Technique Leader
278452,Sudhanshu,Toyoshima,9999-01-01,1987-08-29,Senior Staff
278452,Sudhanshu,Toyoshima,9999-01-01,1987-08-29,Staff
278536,Munenori,Shobatake,9999-01-01,1992-01-10,Senior Staff
278536,Munenori,Shobatake,9999-01-01,1992-01-10,Staff
278549,Jaana,Werthner,9999-01-01,1989-07-27,Senior Staff
278549,Jaana,Werthner,9999-01-01,1989-07-27,Staff
278953,Jeanna,Ghandeharizadeh,9999-01-01,1990-08-11,Senior Engineer
279115,Maren,DuCasse,9999-01-01,1997-11-29,Engineer
279280,Niranjan,Debuse,9999-01-01,1992-09-21,Engineer
279280,Niranjan,Debuse,9999-01-01,1992-09-21,Senior Engineer
279791,Chiranjit,Lyonns,9999-01-01,1986-12-24,Assistant Engineer
279791,Chiranjit,Lyonns,9999-01-01,1986-12-24,Engineer
280070,Niteen,Ebeling,9999-01-01,1988-03-29,Senior Staff
280070,Niteen,Ebeling,9999-01-01,1988-03-29,Staff
280291,Lenore,Badache,9999-01-01,1998-11-24,Staff
280420,Jahangir,Hofting,9999-01-01,1986-09-28,Senior Staff
280420,Jahangir,Hofting,9999-01-01,1986-09-28,Staff
280525,Kish,Herbst,9999-01-01,1996-08-18,Staff
280648,Heeju,Lorys,9999-01-01,1986-12-27,Engineer
280648,Heeju,Lorys,9999-01-01,1986-12-27,Senior Engineer
281570,Zijian,Covnot,9999-01-01,1994-09-13,Assistant Engineer
281692,Khosrow,Sommen,9999-01-01,1990-03-03,Senior Engineer
281848,Parke,Staylopatis,9999-01-01,1993-07-31,Engineer
281848,Parke,Staylopatis,9999-01-01,1993-07-31,Senior Engineer
281859,Masanao,Papastamatiou,9999-01-01,1985-11-25,Engineer
281859,Masanao,Papastamatiou,9999-01-01,1985-11-25,Senior Engineer
282191,Alper,Shinomoto,9999-01-01,1997-10-20,Engineer
282333,Nahla,Serdy,9999-01-01,1993-09-09,Senior Staff
282333,Nahla,Serdy,9999-01-01,1993-09-09,Staff
282343,Xinglin,Haldar,9999-01-01,1988-07-20,Senior Staff
282343,Xinglin,Haldar,9999-01-01,1988-07-20,Staff
282547,Nahum,Codenie,9999-01-01,1999-06-14,Engineer
282585,Zijian,Lammel,9999-01-01,1996-07-01,Staff
282894,Fay,Bellmore,9999-01-01,1989-05-03,Engineer
282894,Fay,Bellmore,9999-01-01,1989-05-03,Senior Engineer
284300,Ishfaq,Mahmud,9999-01-01,1991-11-29,Senior Staff
284300,Ishfaq,Mahmud,9999-01-01,1991-11-29,Staff
284431,Pintsang,Fujisawa,9999-01-01,1996-04-16,Senior Staff
284431,Pintsang,Fujisawa,9999-01-01,1996-04-16,Staff
284561,Duri,Beznosov,9999-01-01,1988-02-15,Senior Engineer
284687,Oksana,Redmiles,9999-01-01,1985-06-22,Engineer
284687,Oksana,Redmiles,9999-01-01,1985-06-22,Senior Engineer
284691,Theron,Ressouche,9999-01-01,1988-08-17,Engineer
284691,Theron,Ressouche,9999-01-01,1988-08-17,Senior Engineer
284711,Martijn,Azevdeo,9999-01-01,1988-02-10,Senior Engineer
284717,Gal,Ranta,9999-01-01,1992-11-07,Engineer
284717,Gal,Ranta,9999-01-01,1992-11-07,Senior Engineer
284856,Moto,Kobara,9999-01-01,1991-12-12,Engineer
284856,Moto,Kobara,9999-01-01,1991-12-12,Senior Engineer
284954,Anneke,Hammerschmidt,9999-01-01,1996-01-30,Engineer
285164,Xiaocheng,Kumaresan,9999-01-01,1994-10-03,Staff
285396,Lena,Kohling,9999-01-01,1986-10-04,Engineer
285396,Lena,Kohling,9999-01-01,1986-10-04,Senior Engineer
285905,Kellyn,Bage,9999-01-01,1994-11-04,Senior Staff
285906,Arnould,Buescher,9999-01-01,1998-03-26,Engineer
286026,Utpal,Zaumen,9999-01-01,1991-02-25,Senior Staff
286026,Utpal,Zaumen,9999-01-01,1991-02-25,Staff
286029,Jaques,Nanard,9999-01-01,1996-07-16,Staff
286370,Toshimitsu,Seuren,9999-01-01,1995-01-19,Senior Staff
286370,Toshimitsu,Seuren,9999-01-01,1995-01-19,Staff
286452,Behnaam,Bierbaum,9999-01-01,1999-01-31,Engineer
286573,Nahum,Nishimukai,9999-01-01,1991-02-02,Engineer
286573,Nahum,Nishimukai,9999-01-01,1991-02-02,Senior Engineer
286779,Sigeru,Versino,9999-01-01,1998-08-31,Engineer
286986,Woody,Trelles,9999-01-01,1996-05-23,Senior Engineer
287323,Steve,Dengi,9999-01-01,1999-09-15,Staff
287327,Youjian,Felder,9999-01-01,1993-07-15,Senior Staff
287327,Youjian,Felder,9999-01-01,1993-07-15,Staff
287334,Elliott,Speer,9999-01-01,1998-08-08,Engineer
287482,Shigeaki,Gihr,9999-01-01,1994-03-18,Engineer
287482,Shigeaki,Gihr,9999-01-01,1994-03-18,Senior Engineer
287583,Jovan,Hockney,9999-01-01,1990-06-21,Engineer
287583,Jovan,Hockney,9999-01-01,1990-06-21,Senior Engineer
287609,Sailaja,Negoita,9999-01-01,1988-01-20,Assistant Engineer
287609,Sailaja,Negoita,9999-01-01,1988-01-20,Engineer
287609,Sailaja,Negoita,9999-01-01,1988-01-20,Senior Engineer
287713,Aamod,Ranka,9999-01-01,1992-12-07,Senior Staff
287808,Vidar,Ozeki,9999-01-01,1996-06-17,Technique Leader
287983,Randi,Munos,9999-01-01,1990-09-07,Senior Staff
287984,Troy,Kobuchi,9999-01-01,1991-02-12,Engineer
287984,Troy,Kobuchi,9999-01-01,1991-02-12,Senior Engineer
288028,Kauko,Narwekar,9999-01-01,1985-12-16,Engineer
288028,Kauko,Narwekar,9999-01-01,1985-12-16,Senior Engineer
288142,Shay,Heystek,9999-01-01,1989-04-01,Senior Staff
288142,Shay,Heystek,9999-01-01,1989-04-01,Staff
288166,Masoud,Asmuth,9999-01-01,1994-09-05,Staff
288560,Yifei,Birjandi,9999-01-01,1994-02-07,Senior Staff
288560,Yifei,Birjandi,9999-01-01,1994-02-07,Staff
288563,Cristinel,Gerlach,9999-01-01,1996-01-09,Engineer
288563,Cristinel,Gerlach,9999-01-01,1996-01-09,Senior Engineer
288606,Susumu,Swiss,9999-01-01,1991-11-15,Senior Staff
288606,Susumu,Swiss,9999-01-01,1991-11-15,Staff
288665,Horward,Khasidashvili,9999-01-01,1998-11-19,Senior Engineer
288893,Bedrich,Rosenbaum,9999-01-01,1991-01-27,Engineer
288893,Bedrich,Rosenbaum,9999-01-01,1991-01-27,Senior Engineer
289454,Bowen,Narwekar,9999-01-01,1985-03-08,Senior Engineer
289687,Fai,Maccarone,9999-01-01,1985-10-30,Senior Staff
289687,Fai,Maccarone,9999-01-01,1985-10-30,Staff
289807,Soenke,Lemarechal,9999-01-01,1994-09-04,Senior Staff
289807,Soenke,Lemarechal,9999-01-01,1994-09-04,Staff
289909,Hilari,Vecchio,9999-01-01,1993-04-24,Senior Staff
289909,Hilari,Vecchio,9999-01-01,1993-04-24,Staff
290009,Zijian,Rindone,9999-01-01,1989-07-09,Senior Staff
290009,Zijian,Rindone,9999-01-01,1989-07-09,Staff
290075,Boalin,Byoun,9999-01-01,1990-10-01,Senior Staff
290075,Boalin,Byoun,9999-01-01,1990-10-01,Staff
290284,Kwangjo,Menhardt,9999-01-01,1996-01-11,Engineer
290441,Gregory,Collavizza,9999-01-01,1987-09-09,Senior Staff
290441,Gregory,Collavizza,9999-01-01,1987-09-09,Staff
290467,Shaowen,Poulakidas,9999-01-01,1987-04-15,Senior Staff
290467,Shaowen,Poulakidas,9999-01-01,1987-04-15,Staff
290478,Tsvetan,Sherertz,9999-01-01,1989-08-07,Assistant Engineer
290478,Tsvetan,Sherertz,9999-01-01,1989-08-07,Engineer
290563,Shigehiro,Oxenboll,9999-01-01,1986-02-26,Senior Engineer
290769,Lalit,Blokdijk,9999-01-01,1999-02-01,Senior Engineer
291352,Danai,Trelles,9999-01-01,1992-04-17,Technique Leader
291612,Siamak,Gomatam,9999-01-01,1998-07-08,Engineer
291669,Faiza,Bach,9999-01-01,1999-09-13,Engineer
292110,Menkae,Showalter,9999-01-01,1996-08-09,Engineer
292110,Menkae,Showalter,9999-01-01,1996-08-09,Senior Engineer
292146,Khatoun,Pulkowski,9999-01-01,1998-01-11,Engineer
292210,Masaru,Huhdanpaa,9999-01-01,1996-11-23,Engineer
292210,Masaru,Huhdanpaa,9999-01-01,1996-11-23,Senior Engineer
292404,Hongzue,Zultner,9999-01-01,1990-02-22,Senior Staff
292504,Georgi,Bednarek,9999-01-01,1994-03-02,Engineer
292504,Georgi,Bednarek,9999-01-01,1994-03-02,Senior Engineer
292515,Bernd,Thummel,9999-01-01,1989-08-03,Assistant Engineer
292515,Bernd,Thummel,9999-01-01,1989-08-03,Engineer
292828,Ziya,Tokunaga,9999-01-01,1986-01-08,Engineer
292828,Ziya,Tokunaga,9999-01-01,1986-01-08,Senior Engineer
293080,Hideyuki,Slaats,9999-01-01,1987-05-30,Senior Staff
293154,Syozo,Maliniak,9999-01-01,1992-11-09,Senior Staff
293280,Moti,Steenbeek,9999-01-01,1987-01-22,Engineer
293280,Moti,Steenbeek,9999-01-01,1987-01-22,Senior Engineer
293329,Fumiya,Griswold,9999-01-01,1986-06-12,Engineer
293329,Fumiya,Griswold,9999-01-01,1986-06-12,Senior Engineer
293746,Sanjay,Litecky,9999-01-01,1995-08-27,Engineer
293746,Sanjay,Litecky,9999-01-01,1995-08-27,Senior Engineer
293752,Jungsoon,Bail,9999-01-01,1986-02-18,Senior Staff
293752,Jungsoon,Bail,9999-01-01,1986-02-18,Staff
294144,Takanari,Ermel,9999-01-01,1992-01-11,Senior Staff
294144,Takanari,Ermel,9999-01-01,1992-01-11,Staff
294241,Marl,Fiebach,9999-01-01,1994-07-26,Senior Staff
294241,Marl,Fiebach,9999-01-01,1994-07-26,Staff
294446,Claudi,Ruemmler,9999-01-01,1999-08-13,Staff
294461,Siddarth,Rosiles,9999-01-01,1985-11-18,Senior Engineer
294527,Ashish,Candan,9999-01-01,1992-02-02,Senior Staff
294652,Hironobu,Brodie,9999-01-01,1985-09-17,Engineer
294652,Hironobu,Brodie,9999-01-01,1985-09-17,Senior Engineer
294791,Vesna,Lammel,9999-01-01,1999-10-08,Assistant Engineer
294857,Caolyn,Ozeri,9999-01-01,1986-07-29,Engineer
294857,Caolyn,Ozeri,9999-01-01,1986-07-29,Senior Engineer
295030,Fun,Keirsey,9999-01-01,1985-07-09,Senior Staff
295236,Kauko,Fujisawa,9999-01-01,1987-09-13,Engineer
295236,Kauko,Fujisawa,9999-01-01,1987-09-13,Senior Engineer
295254,Xuejun,Pfau,9999-01-01,1985-07-24,Senior Staff
295254,Xuejun,Pfau,9999-01-01,1985-07-24,Staff
295255,Jacopo,Bellone,9999-01-01,1988-03-13,Technique Leader
295262,Moon,Pews,9999-01-01,1994-08-06,Assistant Engineer
295268,Eben,Calkin,9999-01-01,1996-12-19,Senior Staff
295268,Eben,Calkin,9999-01-01,1996-12-19,Staff
295278,Val,Barvinok,9999-01-01,1990-01-02,Assistant Engineer
295278,Val,Barvinok,9999-01-01,1990-01-02,Engineer
295278,Val,Barvinok,9999-01-01,1990-01-02,Senior Engineer
295411,Chiranjit,Serot,9999-01-01,1997-04-04,Staff
295857,Kankanahalli,Ciolek,9999-01-01,1989-12-26,Senior Staff
295857,Kankanahalli,Ciolek,9999-01-01,1989-12-26,Staff
296062,Shaz,Driscoll,9999-01-01,1998-10-03,Staff
296303,Mariangiola,Heyers,9999-01-01,1992-08-04,Technique Leader
296428,Charmane,Simmen,9999-01-01,1989-03-07,Senior Staff
296428,Charmane,Simmen,9999-01-01,1989-03-07,Staff
296664,Dipayan,Geffroy,9999-01-01,1987-09-17,Senior Engineer
296687,Palash,Spieker,9999-01-01,1991-05-11,Senior Staff
296687,Palash,Spieker,9999-01-01,1991-05-11,Staff
296718,Kamakshi,Bahl,9999-01-01,1987-12-22,Senior Engineer
297232,Lokesh,Saoudi,9999-01-01,1999-05-25,Senior Staff
297431,Cathie,Ratnakar,9999-01-01,1996-06-23,Senior Staff
297474,Irena,Terkki,9999-01-01,1998-03-11,Staff
297905,Marc,Bahl,9999-01-01,1997-06-18,Assistant Engineer
297954,Sailaja,Fujisaki,9999-01-01,1995-07-24,Assistant Engineer
298339,King,Benzmuller,9999-01-01,1986-09-04,Engineer
298339,King,Benzmuller,9999-01-01,1986-09-04,Senior Engineer
298577,Florina,Litecky,9999-01-01,1985-12-02,Senior Staff
298577,Florina,Litecky,9999-01-01,1985-12-02,Staff
298953,Zita,Syang,9999-01-01,1998-12-29,Staff
299346,Fumitake,Sichman,9999-01-01,1991-02-21,Senior Staff
299580,Luisa,Itzfeldt,9999-01-01,1997-01-23,Engineer
299718,Denny,Shobatake,9999-01-01,1997-06-22,Senior Staff
299718,Denny,Shobatake,9999-01-01,1997-06-22,Staff
299737,Patricio,Itzfeldt,9999-01-01,1985-05-21,Senior Staff
299737,Patricio,Itzfeldt,9999-01-01,1985-05-21,Staff
400046,Hilari,Christ,9999-01-01,1991-01-19,Senior Staff
400358,Angus,Jullig,9999-01-01,1989-04-13,Engineer
400358,Angus,Jullig,9999-01-01,1989-04-13,Senior Engineer
400683,Kamakshi,Manders,9999-01-01,1995-08-05,Staff
400780,Poornachandra,Asser,9999-01-01,1993-11-07,Engineer
400796,Bodo,Halevi,9999-01-01,1996-05-30,Engineer
401154,Danae,Kragelund,9999-01-01,1987-05-20,Senior Staff
401154,Danae,Kragelund,9999-01-01,1987-05-20,Staff
401278,Oguz,Schurmann,9999-01-01,1986-11-11,Assistant Engineer
401278,Oguz,Schurmann,9999-01-01,1986-11-11,Engineer
401333,Martins,Shokrollahi,9999-01-01,1986-11-04,Engineer
401333,Martins,Shokrollahi,9999-01-01,1986-11-04,Senior Engineer
401420,Florian,Uhrig,9999-01-01,1987-01-31,Senior Staff
401574,Yannik,Falco,9999-01-01,1988-01-15,Technique Leader
402025,Shigehito,Duclos,9999-01-01,1987-09-20,Engineer
402025,Shigehito,Duclos,9999-01-01,1987-09-20,Senior Engineer
402102,Kersti,Granlund,9999-01-01,1995-03-19,Engineer
402664,Subhada,Janetzko,9999-01-01,1987-01-25,Senior Engineer
402718,Jeanna,Rettelbach,9999-01-01,1990-02-14,Engineer
402718,Jeanna,Rettelbach,9999-01-01,1990-02-14,Senior Engineer
402827,Weidon,Pollacia,9999-01-01,1988-02-27,Senior Staff
402827,Weidon,Pollacia,9999-01-01,1988-02-27,Staff
403010,Toshimitsu,Sluis,9999-01-01,1985-02-18,Senior Engineer
403621,Deborah,Kaminger,9999-01-01,1988-06-04,Senior Staff
403621,Deborah,Kaminger,9999-01-01,1988-06-04,Staff
403644,Krisda,Hainaut,9999-01-01,1995-07-08,Senior Staff
403644,Krisda,Hainaut,9999-01-01,1995-07-08,Staff
403954,Jeanna,Bratten,9999-01-01,1990-07-26,Engineer
403954,Jeanna,Bratten,9999-01-01,1990-07-26,Senior Engineer
404018,Valery,Babb,9999-01-01,1998-10-19,Senior Engineer
404236,Zengping,Kakkar,9999-01-01,1988-07-22,Engineer
404236,Zengping,Kakkar,9999-01-01,1988-07-22,Senior Engineer
404462,Anestis,Setlzner,9999-01-01,1985-07-13,Engineer
404462,Anestis,Setlzner,9999-01-01,1985-07-13,Senior Engineer
404573,Eberhardt,Spelt,9999-01-01,1997-07-05,Staff
404755,Manu,Junet,9999-01-01,1991-04-20,Senior Staff
404755,Manu,Junet,9999-01-01,1991-04-20,Staff
404788,Basem,Beausoleil,9999-01-01,1998-03-16,Engineer
405015,Morris,Fargier,9999-01-01,1988-06-29,Senior Staff
405015,Morris,Fargier,9999-01-01,1988-06-29,Staff
405063,Yechezkel,Yurov,9999-01-01,1998-11-30,Senior Engineer
406125,Georgi,Portugali,9999-01-01,1987-09-27,Technique Leader
406239,Marek,Tomescu,9999-01-01,1995-05-15,Engineer
406239,Marek,Tomescu,9999-01-01,1995-05-15,Senior Engineer
406564,Parviz,Picco,9999-01-01,1995-04-16,Engineer
406714,Malu,Ossenbruggen,9999-01-01,1986-11-21,Senior Staff
406714,Malu,Ossenbruggen,9999-01-01,1986-11-21,Staff
406847,Alexius,Crouzet,9999-01-01,1999-10-05,Staff
407522,Tommaso,Raczkowsky,9999-01-01,1996-08-29,Staff
407837,Fei,Erez,9999-01-01,1986-10-15,Engineer
407837,Fei,Erez,9999-01-01,1986-10-15,Senior Engineer
408019,Shridhar,Chleq,9999-01-01,1986-03-22,Assistant Engineer
408019,Shridhar,Chleq,9999-01-01,1986-03-22,Engineer
408019,Shridhar,Chleq,9999-01-01,1986-03-22,Senior Engineer
408114,Geoffrey,Ladret,9999-01-01,1994-01-03,Engineer
408163,Irene,Sethi,9999-01-01,1996-09-06,Senior Engineer
408417,Tsz,Daescu,9999-01-01,1994-01-29,Staff
408437,Uno,Solares,9999-01-01,1994-09-22,Senior Staff
408437,Uno,Solares,9999-01-01,1994-09-22,Staff
408447,Mayuri,Werthner,9999-01-01,1990-08-19,Senior Staff
408447,Mayuri,Werthner,9999-01-01,1990-08-19,Staff
408654,Yongqiao,Cochrane,9999-01-01,1986-10-27,Senior Staff
408654,Yongqiao,Cochrane,9999-01-01,1986-10-27,Staff
408953,Jolita,Claffy,9999-01-01,1993-12-24,Senior Engineer
409391,Willard,Verspoor,9999-01-01,1999-02-28,Engineer
409798,Dekang,Tsunoo,9999-01-01,1995-01-19,Technique Leader
409805,Frazer,Candan,9999-01-01,1999-03-05,Senior Engineer
